votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,state_abbr,county_name,id,victory_margin
280866,199081,503493,0.557834965,0.395399737,"81,785",MO,St. Louis County,29189,-0.162435228
101487,20281,127403,0.796582498,0.159187774,"81,206",MO,St. Louis city,29510,-0.637394724
2540,5495,8459,0.3002719,0.649603972,"2,955",MO,Ste. Genevieve County,29186,0.349332072
1873,11077,13278,0.141060401,0.834237084,"9,204",MO,Stoddard County,29207,0.693176683
2886,13149,16538,0.174507196,0.795078002,"10,263",MO,Stone County,29209,0.620570807
526,1884,2484,0.211755233,0.758454106,"1,358",MO,Sullivan County,29211,0.546698873
4367,18240,23399,0.186631907,0.779520492,"13,873",MO,Taney County,29213,0.592888585
1728,8875,10935,0.158024691,0.811614083,"7,147",MO,Texas County,29215,0.653589392
1706,6526,8576,0.198927239,0.760960821,"4,820",MO,Vernon County,29217,0.562033582
3915,11109,15766,0.248319168,0.704617531,"7,194",MO,Warren County,29219,0.456298364
1926,7047,9279,0.20756547,0.759456838,"5,121",MO,Washington County,29221,0.551891368
946,4640,5738,0.164865807,0.808644127,"3,694",MO,Wayne County,29223,0.64377832
3173,12829,16690,0.190113841,0.768663871,"9,656",MO,Webster County,29225,0.57855003
195,808,1046,0.186424474,0.772466539,613,MO,Worth County,29227,0.586042065
1166,6703,8086,0.144199852,0.828963641,"5,537",MO,Wright County,29229,0.684763789
6921,5125,12214,0.566644834,0.419600458,"1,796",MS,Adams County,28001,-0.147044375
2684,11817,14781,0.181584467,0.799472296,"9,133",MS,Alcorn County,28003,0.617887829
2688,4282,7033,0.382198208,0.608844021,"1,594",MS,Amite County,28005,0.226645813
2847,4288,7242,0.393123447,0.592101629,"1,441",MS,Attala County,28007,0.198978183
1713,2240,3996,0.428678679,0.560560561,527,MS,Benton County,28009,0.131881882
8410,4251,12831,0.655443847,0.331306991,"4,159",MS,Bolivar County,28011,-0.324136856
1884,4360,6339,0.297207761,0.687805648,"2,476",MS,Calhoun County,28013,0.390597886
1648,3774,5470,0.301279707,0.689945155,"2,126",MS,Carroll County,28015,0.388665448
3649,4127,7890,0.462484157,0.523067174,478,MS,Chickasaw County,28017,0.060583016
1198,2763,4020,0.29800995,0.687313433,"1,565",MS,Choctaw County,28019,0.389303483
2523,414,2954,0.854096141,0.140148951,"2,109",MS,Claiborne County,28021,-0.71394719
2556,5088,7713,0.331388565,0.6596655,"2,532",MS,Clarke County,28023,0.328276935
5695,4136,9960,0.571787149,0.415261044,"1,559",MS,Clay County,28025,-0.156526104
6378,2426,8912,0.715664273,0.272217235,"3,952",MS,Coahoma County,28027,-0.443447038
6203,5576,11906,0.520997816,0.468335293,627,MS,Copiah County,28029,-0.052662523
3267,5423,8790,0.371672355,0.616951081,"2,156",MS,Covington County,28031,0.245278726
19892,42155,64022,0.310705695,0.658445534,"22,263",MS,DeSoto County,28033,0.347739839
11271,15149,27284,0.413099252,0.555233837,"3,878",MS,Forrest County,28035,0.142134584
1471,2685,4219,0.34866082,0.636406731,"1,214",MS,Franklin County,28037,0.287745911
1013,8652,9831,0.1030414,0.880073238,"7,639",MS,George County,28039,0.777031838
956,4309,5325,0.179530516,0.809201878,"3,353",MS,Greene County,28041,0.629671362
4386,5940,10442,0.420034476,0.568856541,"1,554",MS,Grenada County,28043,0.148822065
3320,13720,17517,0.189530171,0.783239139,"10,400",MS,Hancock County,28045,0.593708968
20679,39710,62076,0.333123913,0.639699723,"19,031",MS,Harrison County,28047,0.30657581
64922,24919,91536,0.709251005,0.27223169,"40,003",MS,Hinds County,28049,-0.437019315
5820,1151,7045,0.826117814,0.163378282,"4,669",MS,Holmes County,28051,-0.662739532
2652,924,3599,0.736871353,0.256737983,"1,728",MS,Humphreys County,28053,-0.48013337
395,298,699,0.56509299,0.426323319,97,MS,Issaquena County,28055,-0.138769671
1100,8385,9634,0.11417895,0.870354993,"7,285",MS,Itawamba County,28057,0.756176043
13087,31204,45465,0.287847795,0.686330144,"18,117",MS,Jackson County,28059,0.398482349
4367,4032,8468,0.515706188,0.476145489,335,MS,Jasper County,28061,-0.039560699
3337,489,3859,0.864731796,0.126716766,"2,848",MS,Jefferson County,28063,-0.73801503
3720,2466,6237,0.596440596,0.395382395,"1,254",MS,Jefferson Davis County,28065,-0.201058201
7748,20076,28250,0.274265487,0.710654867,"12,328",MS,Jones County,28067,0.436389381
2827,1778,4639,0.609398577,0.383272257,"1,049",MS,Kemper County,28069,-0.22612632
7968,10872,19642,0.405661338,0.553507789,"2,904",MS,Lafayette County,28071,0.147846451
5044,18493,24179,0.208610778,0.764837255,"13,449",MS,Lamar County,28073,0.556226478
10910,17574,28967,0.376635482,0.606690372,"6,664",MS,Lauderdale County,28075,0.23005489
2181,4072,6329,0.344604203,0.643387581,"1,891",MS,Lawrence County,28077,0.298783378
3579,4775,8436,0.424253201,0.566026553,"1,196",MS,Leake County,28079,0.141773352
9635,21695,31974,0.301338588,0.678520048,"12,060",MS,Lee County,28081,0.37718146
6677,2757,9566,0.697992891,0.288208238,"3,920",MS,Leflore County,28083,-0.409784654
4458,10550,15193,0.293424603,0.694398736,"6,092",MS,Lincoln County,28085,0.400974133
11545,13124,25139,0.459246589,0.522057361,"1,579",MS,Lowndes County,28087,0.062810772
18358,25607,45048,0.407520867,0.56843811,"7,249",MS,Madison County,28089,0.160917244
3572,7697,11443,0.312155903,0.672638294,"4,125",MS,Marion County,28091,0.360482391
7944,6525,14698,0.540481698,0.443937951,"1,419",MS,Marshall County,28093,-0.096543747
5485,10107,15781,0.347569862,0.64045371,"4,622",MS,Monroe County,28095,0.292883848
1775,2334,4162,0.426477655,0.560788083,559,MS,Montgomery County,28097,0.134310428
2668,7613,10438,0.255604522,0.729354282,"4,945",MS,Neshoba County,28099,0.47374976
2549,5929,8594,0.296602281,0.68989993,"3,380",MS,Newton County,28101,0.39329765
4330,1181,5538,0.781870711,0.213253882,"3,149",MS,Noxubee County,28103,-0.568616829
7851,7671,16151,0.486099932,0.474955111,180,MS,Oktibbeha County,28105,-0.011144821
7300,7371,14854,0.491450114,0.496229972,71,MS,Panola County,28107,0.004779857
2919,15530,18893,0.154501667,0.821997565,"12,611",MS,Pearl River County,28109,0.667495898
1220,4135,5432,0.224594993,0.76122975,"2,915",MS,Perry County,28111,0.536634757
7636,7748,15633,0.488453912,0.495618243,112,MS,Pike County,28113,0.007164332
2123,9442,11811,0.179747693,0.799424266,"7,319",MS,Pontotoc County,28115,0.619676573
2067,7647,9871,0.209401276,0.774693547,"5,580",MS,Prentiss County,28117,0.56529227
2303,998,3353,0.686847599,0.297643901,"1,305",MS,Quitman County,28119,-0.389203698
13741,46168,61356,0.223955277,0.752461047,"32,427",MS,Rankin County,28121,0.52850577
3999,5742,9867,0.405290362,0.581939799,"1,743",MS,Scott County,28123,0.176649438
1290,619,1926,0.669781931,0.321391485,671,MS,Sharkey County,28125,-0.348390447
3871,7393,11416,0.339085494,0.64759986,"3,522",MS,Simpson County,28127,0.308514366
1598,5877,7556,0.21148756,0.777792483,"4,279",MS,Smith County,28129,0.566304923
1400,4810,6368,0.219849246,0.755339196,"3,410",MS,Stone County,28131,0.53548995
6560,2768,9406,0.697427174,0.294280247,"3,792",MS,Sunflower County,28133,-0.403146927
3337,2462,5870,0.568483816,0.419420784,875,MS,Tallahatchie County,28135,-0.149063032
3804,7385,11389,0.334006497,0.648432698,"3,581",MS,Tate County,28137,0.314426201
1808,7182,9143,0.19774691,0.785518976,"5,374",MS,Tippah County,28139,0.587772066
990,7117,8310,0.119133574,0.856438026,"6,127",MS,Tishomingo County,28141,0.737304452
2577,840,3463,0.744152469,0.242564251,"1,737",MS,Tunica County,28143,-0.501588218
1969,9161,11374,0.17311412,0.805433445,"7,192",MS,Union County,28145,0.632319325
2475,3374,5909,0.418852598,0.5709934,899,MS,Walthall County,28147,0.152140802
8518,9420,18287,0.465795374,0.515120031,902,MS,Warren County,28149,0.049324657
9847,4541,14571,0.675794386,0.311646421,"5,306",MS,Washington County,28151,-0.364147965
3493,5957,9534,0.366372981,0.624816446,"2,464",MS,Wayne County,28153,0.258443465
1001,3949,5024,0.199243631,0.78602707,"2,948",MS,Webster County,28155,0.586783439
2826,1305,4174,0.677048395,0.312649736,"1,521",MS,Wilkinson County,28157,-0.364398658
3778,4874,8771,0.430737658,0.555694904,"1,096",MS,Winston County,28159,0.124957245
2574,3366,6058,0.424892704,0.55562892,792,MS,Yalobusha County,28161,0.130736217
5221,4568,9892,0.527800243,0.461787303,653,MS,Yazoo County,28163,-0.06601294
1115,3243,4676,0.238451668,0.693541488,"2,128",MT,Beaverhead County,30001,0.45508982
2061,1833,4148,0.496865959,0.441899711,228,MT,Big Horn County,30003,-0.054966249
1187,1259,2621,0.45288058,0.480351011,72,MT,Blaine County,30005,0.027470431
566,2329,3097,0.182757507,0.752018082,"1,763",MT,Broadwater County,30007,0.569260575
1824,3729,5923,0.307952051,0.629579605,"1,905",MT,Carbon County,30009,0.321627554
70,677,777,0.09009009,0.871299871,607,MT,Carter County,30011,0.781209781
12053,19343,33791,0.35669261,0.572430529,"7,290",MT,Cascade County,30013,0.215737918
729,1676,2571,0.283547258,0.651886426,947,MT,Chouteau County,30015,0.368339168
1172,3638,5145,0.227793975,0.707094266,"2,466",MT,Custer County,30017,0.479300292
167,729,952,0.175420168,0.765756303,562,MT,Daniels County,30019,0.590336134
786,3298,4297,0.182918315,0.767512218,"2,512",MT,Dawson County,30021,0.584593903
2018,1736,4099,0.492315199,0.423517931,282,MT,Deer Lodge County,30023,-0.068797268
154,1276,1474,0.104477612,0.865671642,"1,122",MT,Fallon County,30025,0.76119403
1196,4235,5782,0.206848841,0.732445521,"3,039",MT,Fergus County,30027,0.525596679
13233,30079,46144,0.286776179,0.651850728,"16,846",MT,Flathead County,30029,0.365074549
23879,23360,52169,0.457723936,0.447775499,519,MT,Gallatin County,30031,-0.009948437
34,653,715,0.047552448,0.913286713,619,MT,Garfield County,30033,0.865734266
3076,1598,4969,0.619038036,0.321593882,"1,478",MT,Glacier County,30035,-0.297444154
71,365,468,0.151709402,0.77991453,294,MT,Golden Valley County,30037,0.628205128
469,1185,1762,0.266174801,0.672531215,716,MT,Granite County,30039,0.406356413
2350,3446,6347,0.370253663,0.542933669,"1,096",MT,Hill County,30041,0.172680006
1975,4099,6535,0.302218822,0.62723795,"2,124",MT,Jefferson County,30043,0.325019128
232,867,1189,0.195121951,0.729184188,635,MT,Judith Basin County,30045,0.534062237
4703,7453,12898,0.364630175,0.577841526,"2,750",MT,Lake County,30047,0.213211351
14331,16665,33697,0.425290085,0.494554411,"2,334",MT,Lewis and Clark County,30049,0.069264326
205,695,949,0.21601686,0.732349842,490,MT,Liberty County,30051,0.516332982
2040,6720,9250,0.220540541,0.726486486,"4,680",MT,Lincoln County,30053,0.505945946
1175,3280,4708,0.249575191,0.696686491,"2,105",MT,Madison County,30057,0.4471113
154,858,1056,0.145833333,0.8125,704,MT,McCone County,30055,0.666666667
191,728,970,0.196907216,0.750515464,537,MT,Meagher County,30059,0.553608247
515,1322,1974,0.260891591,0.66970618,807,MT,Mineral County,30061,0.40881459
30740,21699,57271,0.536746346,0.378882855,"9,041",MT,Missoula County,30063,-0.157863491
331,1961,2404,0.137687188,0.815723794,"1,630",MT,Musselshell County,30065,0.678036606
3521,4872,9056,0.388803004,0.537985866,"1,351",MT,Park County,30067,0.149182862
30,276,319,0.094043887,0.865203762,246,MT,Petroleum County,30069,0.771159875
315,1715,2147,0.146716348,0.798789008,"1,400",MT,Phillips County,30071,0.65207266
737,1786,2692,0.273774146,0.663447251,"1,049",MT,Pondera County,30073,0.389673105
127,880,1047,0.121298949,0.840496657,753,MT,Powder River County,30075,0.719197708
549,2017,2768,0.19833815,0.728684971,"1,468",MT,Powell County,30077,0.530346821
100,555,686,0.145772595,0.809037901,455,MT,Prairie County,30079,0.663265306
6166,14673,22063,0.27947242,0.665050084,"8,507",MT,Ravalli County,30081,0.385577664
669,3885,4812,0.139027431,0.807356608,"3,216",MT,Richland County,30083,0.668329177
1504,1722,3486,0.431440046,0.493975904,218,MT,Roosevelt County,30085,0.062535858
969,2211,3357,0.288650581,0.658623771,"1,242",MT,Rosebud County,30087,0.36997319
1211,4268,5871,0.206268097,0.726963039,"3,057",MT,Sanders County,30089,0.520694941
476,1237,1825,0.260821918,0.677808219,761,MT,Sheridan County,30091,0.416986301
8545,6252,16122,0.530021089,0.387793078,"2,293",MT,Silver Bow County,30093,-0.142228011
904,3630,4816,0.187707641,0.753737542,"2,726",MT,Stillwater County,30095,0.5660299
398,1580,2077,0.191622532,0.760712566,"1,182",MT,Sweet Grass County,30097,0.569090034
803,2152,3143,0.255488387,0.68469615,"1,349",MT,Teton County,30099,0.429207763
399,1495,2018,0.197720515,0.740832507,"1,096",MT,Toole County,30101,0.543111992
59,350,441,0.133786848,0.793650794,291,MT,Treasure County,30103,0.659863946
886,2697,3860,0.229533679,0.698704663,"1,811",MT,Valley County,30105,0.469170984
179,698,932,0.192060086,0.748927039,519,MT,Wheatland County,30107,0.556866953
55,460,533,0.103189493,0.8630394,405,MT,Wibaux County,30109,0.759849906
21117,38675,64675,0.32650947,0.59798995,"17,558",MT,Yellowstone County,30111,0.271480479
29268,38235,69264,0.422557173,0.552018365,"8,967",NC,Alamance County,37001,0.129461192
3750,13826,18011,0.208206096,0.767641997,"10,076",NC,Alexander County,37003,0.5594359
1300,3789,5214,0.24932873,0.726697353,"2,489",NC,Alleghany County,37005,0.477368623
5785,4480,10394,0.556571099,0.431017895,"1,305",NC,Anson County,37007,-0.125553204
3476,9353,13160,0.264133739,0.710714286,"5,877",NC,Ashe County,37009,0.446580547
1670,6226,8060,0.20719603,0.772456576,"4,556",NC,Avery County,37011,0.565260546
8699,14478,23599,0.368617314,0.613500572,"5,779",NC,Beaufort County,37013,0.244883258
5837,3476,9380,0.62228145,0.370575693,"2,361",NC,Bertie County,37015,-0.251705757
7021,8511,15743,0.445975989,0.540621228,"1,490",NC,Bladen County,37017,0.094645239
23117,42440,67255,0.343721656,0.63103115,"19,323",NC,Brunswick County,37019,0.287309494
74937,55339,134507,0.557123421,0.411420967,"19,598",NC,Buncombe County,37021,-0.145702454
10930,25741,37638,0.290398002,0.683909878,"14,811",NC,Burke County,37023,0.393511876
35048,53224,91002,0.385134393,0.584866267,"18,176",NC,Cabarrus County,37025,0.199731874
8403,26499,35747,0.235068677,0.741292976,"18,096",NC,Caldwell County,37027,0.506224299
1266,3527,4939,0.256327192,0.714112168,"2,261",NC,Camden County,37029,0.457784977
9806,26228,36919,0.265608494,0.710420109,"16,422",NC,Carteret County,37031,0.444811615
4549,5758,10515,0.432620067,0.547598669,"1,209",NC,Caswell County,37033,0.114978602
21050,48062,71065,0.296207697,0.67631042,"27,012",NC,Catawba County,37035,0.380102723
20953,17012,39080,0.536156602,0.43531218,"3,941",NC,Chatham County,37037,-0.100844422
2809,10711,13860,0.202669553,0.772799423,"7,902",NC,Cherokee County,37039,0.57012987
2965,3983,7108,0.417135622,0.56035453,"1,018",NC,Chowan County,37041,0.143218908
1352,4395,5885,0.229736619,0.746813934,"3,043",NC,Clay County,37043,0.517077315
14896,28394,44137,0.337494619,0.643315132,"13,498",NC,Cleveland County,37045,0.305820513
8991,14177,23472,0.383052147,0.603996251,"5,186",NC,Columbus County,37047,0.220944104
17481,27556,46231,0.378122905,0.596050269,"10,075",NC,Craven County,37049,0.217927365
70523,50593,124402,0.566896031,0.406689603,"19,930",NC,Cumberland County,37051,-0.160206428
2879,9070,12423,0.231747565,0.7300974,"6,191",NC,Currituck County,37053,0.498349835
7079,11283,19009,0.372402546,0.593560945,"4,204",NC,Dare County,37055,0.221158399
17328,52870,72013,0.240623221,0.734172997,"35,542",NC,Davidson County,37057,0.493549776
5228,15502,21350,0.244871194,0.726088993,"10,274",NC,Davie County,37059,0.481217799
8196,12151,20601,0.397844765,0.589825737,"3,955",NC,Duplin County,37061,0.191980972
118783,27879,150543,0.789030377,0.185189614,"90,904",NC,Durham County,37063,-0.603840763
16152,8219,24653,0.655173813,0.333387417,"7,933",NC,Edgecombe County,37065,-0.321786395
92488,74793,172509,0.536134347,0.433559988,"17,695",NC,Forsyth County,37067,-0.102574358
12811,16320,29902,0.428432881,0.545782891,"3,509",NC,Franklin County,37069,0.11735001
30982,61467,94872,0.326566321,0.647894005,"30,485",NC,Gaston County,37071,0.321327684
2371,2851,5328,0.445007508,0.535097598,480,NC,Gates County,37073,0.09009009
761,3260,4094,0.185881778,0.79628725,"2,499",NC,Graham County,37075,0.610405471
12827,13500,26920,0.476485884,0.501485884,673,NC,Granville County,37077,0.025
3570,4358,8013,0.44552602,0.543866217,788,NC,Greene County,37079,0.098340197
147949,97461,252087,0.586896587,0.386616525,"50,488",NC,Guilford County,37081,-0.200280062
15642,8954,24881,0.628672481,0.359872995,"6,688",NC,Halifax County,37083,-0.268799486
16452,27278,44955,0.365965966,0.606784562,"10,826",NC,Harnett County,37085,0.240818596
10414,18844,30156,0.345337578,0.624883937,"8,430",NC,Haywood County,37087,0.279546359
19664,35535,56810,0.346136244,0.625506073,"15,871",NC,Henderson County,37089,0.279369829
6886,3081,10100,0.681782178,0.305049505,"3,805",NC,Hertford County,37091,-0.376732673
9608,7676,17847,0.538353785,0.430100297,"1,932",NC,Hoke County,37093,-0.108253488
956,1275,2273,0.420589529,0.560932688,319,NC,Hyde County,37095,0.140343159
24441,54164,80727,0.302761158,0.670952717,"29,723",NC,Iredell County,37097,0.368191559
7564,9706,18004,0.42012886,0.539102422,"2,142",NC,Jackson County,37099,0.118973561
28153,54082,84553,0.332962757,0.639622485,"25,929",NC,Johnston County,37101,0.306659728
2041,2941,5039,0.405040683,0.583647549,900,NC,Jones County,37103,0.178606866
10380,13625,24676,0.420651645,0.552155941,"3,245",NC,Lee County,37105,0.131504296
11752,13354,25500,0.460862745,0.523686275,"1,602",NC,Lenoir County,37107,0.062823529
9836,28653,39449,0.249334584,0.726330198,"18,817",NC,Lincoln County,37109,0.476995615
4841,12035,17336,0.279245501,0.69422012,"7,194",NC,Macon County,37113,0.414974619
3899,6735,10966,0.355553529,0.614171074,"2,836",NC,Madison County,37115,0.258617545
5814,5874,11852,0.490550118,0.495612555,60,NC,Martin County,37117,0.005062437
4645,14517,19557,0.237510866,0.742291763,"9,872",NC,McDowell County,37111,0.504780897
292258,154303,461834,0.632820451,0.334109225,"137,955",NC,Mecklenburg County,37119,-0.298711225
1585,6225,7948,0.199421238,0.783215903,"4,640",NC,Mitchell County,37121,0.583794665
4108,7070,11449,0.35880863,0.617521181,"2,962",NC,Montgomery County,37123,0.258712551
16148,30273,47746,0.338206342,0.634042642,"14,125",NC,Moore County,37125,0.2958363
23024,23142,46903,0.490885444,0.493401275,118,NC,Nash County,37127,0.002515831
50219,54665,108737,0.461839116,0.502726763,"4,446",NC,New Hanover County,37129,0.040887646
6113,3556,9761,0.6262678,0.364306936,"2,557",NC,Northampton County,37131,-0.261960865
17156,36342,55364,0.309876454,0.656419334,"19,186",NC,Onslow County,37133,0.34654288
59105,18373,79830,0.74038582,0.230151572,"40,732",NC,Orange County,37135,-0.510234248
2427,4225,6772,0.358387478,0.623892499,"1,798",NC,Pamlico County,37137,0.265505021
8455,8082,16964,0.498408394,0.476420656,373,NC,Pasquotank County,37139,-0.021987739
9086,17317,27072,0.335623522,0.639664598,"8,231",NC,Pender County,37141,0.304041076
2291,4143,6595,0.347384382,0.628203184,"1,852",NC,Perquimans County,37143,0.280818802
7772,11116,19303,0.402631715,0.575869036,"3,344",NC,Person County,37145,0.173237321
40967,35191,78264,0.523446284,0.449644792,"5,776",NC,Pitt County,37147,-0.073801492
3715,6738,10723,0.346451553,0.628368927,"3,023",NC,Polk County,37149,0.281917374
13074,49156,63615,0.205517567,0.772710839,"36,082",NC,Randolph County,37151,0.567193272
8290,10199,18813,0.44065274,0.542125126,"1,909",NC,Richmond County,37153,0.101472386
18377,20294,39454,0.465782937,0.514371166,"1,917",NC,Robeson County,37155,0.048588229
14057,26463,41374,0.339754435,0.639604583,"12,406",NC,Rockingham County,37157,0.299850147
19208,42388,63078,0.304511874,0.671993405,"23,180",NC,Rowan County,37159,0.367481531
7451,21694,29764,0.250335976,0.728867088,"14,243",NC,Rutherford County,37161,0.478531111
10486,14761,25638,0.409002262,0.575746938,"4,275",NC,Sampson County,37163,0.166744676
7279,6212,13743,0.529651459,0.452011933,"1,067",NC,Scotland County,37165,-0.077639526
7008,21788,29451,0.237954569,0.7398051,"14,780",NC,Stanly County,37167,0.501850531
4645,16976,22182,0.209404021,0.765305202,"12,331",NC,Stokes County,37169,0.555901181
7438,23495,31663,0.234911411,0.742033288,"16,057",NC,Surry County,37171,0.507121877
2186,3557,5982,0.365429622,0.594617185,"1,371",NC,Swain County,37173,0.229187563
6520,10441,17440,0.373853211,0.598681193,"3,921",NC,Transylvania County,37175,0.224827982
705,968,1700,0.414705882,0.569411765,263,NC,Tyrrell County,37177,0.154705882
34051,66265,103596,0.328690297,0.639648249,"32,214",NC,Union County,37179,0.310957952
12168,7304,19762,0.615727153,0.369598219,"4,864",NC,Vance County,37181,-0.246128934
298353,193607,510940,0.58392962,0.378923161,"104,746",NC,Wake County,37183,-0.205006459
6668,3302,10123,0.658698014,0.326187889,"3,366",NC,Warren County,37185,-0.332510125
3490,2560,6115,0.570727719,0.418642682,930,NC,Washington County,37187,-0.152085037
13953,13521,28769,0.485001217,0.469985053,432,NC,Watauga County,37189,-0.015016163
21520,27360,49824,0.43192036,0.549132948,"5,840",NC,Wayne County,37191,0.117212588
6596,23613,30844,0.213850344,0.765562184,"17,017",NC,Wilkes County,37193,0.55171184
19527,17410,37593,0.519431809,0.463118134,"2,117",NC,Wilson County,37195,-0.056313675
3140,13815,17350,0.180979827,0.796253602,"10,675",NC,Yadkin County,37197,0.615273775
3181,6367,9808,0.32432708,0.649163948,"3,186",NC,Yancey County,37199,0.324836868
216,904,1206,0.179104478,0.749585406,688,ND,Adams County,38001,0.570480929
1597,3156,5253,0.304016752,0.600799543,"1,559",ND,Barnes County,38003,0.296782791
842,927,1940,0.434020619,0.477835052,85,ND,Benson County,38005,0.043814433
58,492,592,0.097972973,0.831081081,434,ND,Billings County,38007,0.733108108
734,2482,3437,0.213558336,0.722141402,"1,748",ND,Bottineau County,38009,0.508583067
227,1445,1769,0.128321085,0.816845676,"1,218",ND,Bowman County,38011,0.68852459
118,879,1031,0.114451988,0.85257032,761,ND,Burke County,38013,0.738118332
10865,32499,46874,0.231791612,0.693326791,"21,634",ND,Burleigh County,38015,0.461535179
31291,39738,78807,0.397058637,0.504244547,"8,447",ND,Cass County,38017,0.10718591
476,1356,1969,0.24174708,0.688674454,880,ND,Cavalier County,38019,0.446927374
551,1656,2372,0.232293423,0.698145025,"1,105",ND,Dickey County,38021,0.465851602
243,860,1187,0.204717776,0.724515586,617,ND,Divide County,38023,0.51979781
356,1753,2199,0.161891769,0.797180537,"1,397",ND,Dunn County,38025,0.635288768
354,790,1219,0.290401969,0.64807219,436,ND,Eddy County,38027,0.357670221
215,1672,1959,0.109749872,0.853496682,"1,457",ND,Emmons County,38029,0.74374681
346,1237,1699,0.203649205,0.728075338,891,ND,Foster County,38031,0.524426133
99,793,942,0.105095541,0.841825902,694,ND,Golden Valley County,38033,0.736730361
10828,16325,29711,0.364444145,0.549459796,"5,497",ND,Grand Forks County,38035,0.185015651
187,1098,1361,0.137398971,0.806759735,911,ND,Grant County,38037,0.669360764
298,847,1247,0.238973536,0.679230152,549,ND,Griggs County,38039,0.440256616
168,1032,1261,0.133227597,0.818398097,864,ND,Hettinger County,38041,0.6851705
179,1106,1358,0.131811487,0.81443299,927,ND,Kidder County,38043,0.682621502
500,1475,2115,0.236406619,0.697399527,975,ND,LaMoure County,38045,0.460992908
112,867,1030,0.108737864,0.841747573,755,ND,Logan County,38047,0.733009709
474,1991,2687,0.176404913,0.740975065,"1,517",ND,McHenry County,38049,0.564570153
233,1095,1423,0.16373858,0.769501054,862,ND,McIntosh County,38051,0.605762474
696,3661,4594,0.151501959,0.796909012,"2,965",ND,McKenzie County,38053,0.645407053
1070,3827,5206,0.205532078,0.735113331,"2,757",ND,McLean County,38055,0.529581252
616,3715,4564,0.134969325,0.813978966,"3,099",ND,Mercer County,38057,0.679009641
3077,11319,15547,0.197915997,0.728050428,"8,242",ND,Morton County,38059,0.530134431
1211,2551,4009,0.302070342,0.636318284,"1,340",ND,Mountrail County,38061,0.334247942
536,1025,1694,0.316410862,0.605076741,489,ND,Nelson County,38063,0.28866588
119,827,1002,0.118762475,0.825349301,708,ND,Oliver County,38065,0.706586826
681,2204,3093,0.220174588,0.712576786,"1,523",ND,Pembina County,38067,0.492402199
431,1433,2020,0.213366337,0.709405941,"1,002",ND,Pierce County,38069,0.496039604
1505,3216,5218,0.288424684,0.616328095,"1,711",ND,Ramsey County,38071,0.327903411
836,1209,2317,0.360811394,0.521795425,373,ND,Ransom County,38073,0.160984031
200,978,1255,0.15936255,0.779282869,778,ND,Renville County,38075,0.619920319
2064,4759,7460,0.276675603,0.637935657,"2,695",ND,Richland County,38077,0.361260054
2097,1210,3662,0.572637903,0.330420535,887,ND,Rolette County,38079,-0.242217368
693,1088,1978,0.350353893,0.550050556,395,ND,Sargent County,38081,0.199696663
94,644,774,0.121447028,0.832041344,550,ND,Sheridan County,38083,0.710594315
758,256,1177,0.644010195,0.217502124,502,ND,Sioux County,38085,-0.426508071
42,361,427,0.098360656,0.845433255,319,ND,Slope County,38087,0.7470726
1745,9718,12115,0.144036319,0.8021461,"7,973",ND,Stark County,38089,0.658109781
361,537,984,0.366869919,0.545731707,176,ND,Steele County,38091,0.178861789
2484,6706,9938,0.249949688,0.674783659,"4,222",ND,Stutsman County,38093,0.424833971
305,733,1137,0.26824978,0.64467898,428,ND,Towner County,38095,0.3764292
1239,2263,3864,0.320652174,0.585662526,"1,024",ND,Traill County,38097,0.265010352
1166,2991,4543,0.256658596,0.658375523,"1,825",ND,Walsh County,38099,0.401716927
5792,18601,26861,0.215628607,0.692490972,"12,809",ND,Ward County,38101,0.476862366
419,1793,2352,0.178146259,0.762329932,"1,374",ND,Wells County,38103,0.584183673
1722,10033,12529,0.137441137,0.800782185,"8,311",ND,Williams County,38105,0.663341049
3272,9205,13172,0.248405709,0.698830853,"5,933",NE,Adams County,31001,0.450425144
381,2717,3220,0.118322981,0.84378882,"2,336",NE,Antelope County,31003,0.725465839
16,237,263,0.060836502,0.901140684,221,NE,Arthur County,31005,0.840304183
18,355,390,0.046153846,0.91025641,337,NE,Banner County,31007,0.864102564
30,273,313,0.095846645,0.872204473,243,NE,Blaine County,31009,0.776357827
414,2299,2867,0.144401814,0.801883502,"1,885",NE,Boone County,31011,0.657481688
953,3550,4761,0.200168032,0.745641672,"2,597",NE,Box Butte County,31013,0.54547364
128,978,1142,0.112084063,0.856392294,850,NE,Boyd County,31015,0.744308231
153,1380,1579,0.09689677,0.873970868,"1,227",NE,Brown County,31017,0.777074098
4690,14424,20477,0.229037457,0.704400059,"9,734",NE,Buffalo County,31019,0.475362602
928,2360,3523,0.263411865,0.669883622,"1,432",NE,Burt County,31021,0.406471757
690,3068,3914,0.17629024,0.783852836,"2,378",NE,Butler County,31023,0.607562596
3461,8388,12609,0.274486478,0.665239115,"4,927",NE,Cass County,31025,0.390752637
572,3533,4360,0.131192661,0.810321101,"2,961",NE,Cedar County,31027,0.67912844
171,1621,1851,0.092382496,0.875742842,"1,450",NE,Chase County,31029,0.783360346
317,2623,3082,0.102855289,0.851070733,"2,306",NE,Cherry County,31031,0.748215445
702,3610,4569,0.153644123,0.790107244,"2,908",NE,Cheyenne County,31033,0.636463121
470,2373,2973,0.158089472,0.798183653,"1,903",NE,Clay County,31035,0.640094181
